Date,VUSA.DE,VWCE.DE,IS3N.DE,EXS1.DE,VECP.DE
2022-10-17,68.81310272216797,91.69000244140625,26.476999282836914,106.69999694824219,42.192970275878906
2022-10-18,69.08264923095703,91.72000122070312,26.27400016784668,107.5999984741211,42.23934555053711
2022-10-19,69.54806518554688,91.9000015258789,26.110000610351562,107.4000015258789,42.02971649169922
2022-10-20,69.59265899658203,92.26000213623047,26.405000686645508,107.73999786376953,42.02230453491211
2022-10-21,69.30177307128906,91.87999725341797,26.320999145507812,107.33999633789062,42.09001159667969
2022-10-24,70.31597900390625,92.36000061035156,25.40399932861328,109.18000030517578,42.18461990356445
2022-10-25,70.8667221069336,93.23999786376953,25.434999465942383,110.16000366210938,42.512977600097656
2022-10-26,70.8395767211914,93.44000244140625,25.690000534057617,111.33999633789062,42.54079818725586
2022-10-27,70.51184844970703,93.26000213623047,25.756999969482422,111.4800033569336,42.91552734375
2022-10-28,71.33214569091797,93.75,25.395000457763672,111.66000366210938,42.743927001953125
2022-10-31,72.08067321777344,94.54000091552734,25.615999221801758,111.86000061035156,42.47772216796875
2022-11-01,71.859619140625,94.77999877929688,26.170000076293945,112.31999969482422,42.673439025878906
2022-11-02,71.30500793457031,94.2699966430664,26.150999069213867,111.77999877929688,42.673439025878906
2022-11-03,70.3955078125,93.4800033569336,26.371000289916992,110.69999694824219,42.47957229614258
2022-11-04,69.15247344970703,92.87999725341797,26.836000442504883,113.36000061035156,42.58068084716797
2022-11-07,69.65861511230469,93.31999969482422,26.781999588012695,114.13999938964844,42.565834045410156
2022-11-08,70.35478210449219,94.18000030517578,26.823999404907227,115.54000091552734,42.695701599121094
2022-11-09,69.47437286376953,93.0999984741211,26.635000228881836,115.19999694824219,42.748565673828125
2022-11-10,70.90552520751953,95.23999786376953,26.930999755859375,119.33999633789062,43.41269302368164
2022-11-11,70.4769515991211,94.9800033569336,27.10300064086914,120.0999984741211,43.19101333618164
2022-11-14,70.96756744384766,95.30999755859375,27.173999786376953,120.73999786376953,43.153907775878906
2022-11-15,71.21771240234375,96.0,27.731000900268555,121.27999877929688,43.301368713378906
2022-11-16,70.24618530273438,94.5999984741211,27.076000213623047,120.04000091552734,43.446083068847656
2022-11-17,69.85446166992188,94.20999908447266,27.124000549316406,120.31999969482422,43.297603607177734
2022-11-18,70.43041229248047,94.83000183105469,26.996000289916992,121.66000366210938,43.43133544921875
2022-11-21,70.82987976074219,95.05999755859375,26.913000106811523,121.33999633789062,43.51214599609375
2022-11-22,71.23324584960938,95.61000061035156,26.94099998474121,121.5199966430664,43.595741271972656
2022-11-23,71.4543228149414,95.94000244140625,26.92099952697754,121.66000366210938,43.726715087890625
2022-11-24,71.40583038330078,96.16999816894531,27.106000900268555,122.63999938964844,43.8790397644043
2022-11-25,71.3185806274414,95.95999908447266,26.857999801635742,122.62000274658203,43.68120193481445
2022-11-28,70.75037384033203,95.37999725341797,26.898000717163086,121.41999816894531,43.673770904541016
2022-11-29,70.1744384765625,95.06999969482422,27.339000701904297,121.0,43.81216049194336
2022-11-30,70.61656951904297,95.87000274658203,28.010000228881836,121.54000091552734,43.78987121582031
2022-12-01,71.46012115478516,96.56999969482422,27.641000747680664,122.16000366210938,44.17069625854492
2022-12-02,71.03736877441406,96.18000030517578,27.743999481201172,122.4800033569336,44.17812728881836
2022-12-05,70.45755767822266,95.37000274658203,27.593000411987305,121.81999969482422,44.18741989135742
2022-12-06,69.338623046875,94.26000213623047,27.482999801635742,121.0199966430664,44.2310676574707
2022-12-07,68.99149322509766,93.69999694824219,27.207000732421875,120.33999633789062,44.295162200927734
2022-12-08,69.09427642822266,93.9000015258789,27.395999908447266,120.23999786376953,44.194847106933594
